implementation,shape,ny,nx,seed,processes,run,time_seconds,compute_fraction
mpi,square,16384,16384,42,8,3,11.507746040821075,0.54687513040689761
mpi,square,16384,16384,42,8,4,10.616223953664303,0.55975491088687701
mpi,square,16384,16384,42,8,5,10.67126514390111,0.55910562744684422
mpi,square,16384,16384,42,8,6,10.645756527781487,0.56103055360367793
mpi,square,16384,16384,42,8,7,11.953957982361317,0.52114714635863368
mpi,square,16384,16384,42,8,8,10.77287720516324,0.55318920418944895
mpi,square,16384,16384,42,8,9,11.365347266197205,0.5492788222876841
mpi,square,16384,16384,42,8,10,11.530532740056515,0.54008627995287828
mpi,square,16384,16384,42,8,11,10.743146844208241,0.55248517716425516
mpi,square,16384,16384,42,8,12,10.592045322060585,0.56375616217382496
mpi,square,16384,16384,42,8,13,11.043902009725571,0.55304928824565835
mpi,square,16384,16384,42,8,14,10.869594126939774,0.54701991621395607
mpi,square,16384,16384,42,8,15,10.740937177091837,0.55971580108840591
mpi,square,16384,16384,42,8,16,10.489144887775183,0.56634206578086699
mpi,square,16384,16384,42,8,17,11.129546351730824,0.55892539151514409
mpi,square,16384,16384,42,8,18,10.670193083584309,0.55805726463073324
mpi,square,16384,16384,42,8,19,11.25480330735445,0.55081054841268595
mpi,square,16384,16384,42,8,20,10.732949618250132,0.55345912146849596
mpi,square,16384,16384,42,16,1,5.6135303899645805,0.53269675605562516
mpi,square,16384,16384,42,16,2,5.6620668172836304,0.52882978904000011
mpi,square,16384,16384,42,16,3,6.1081967763602734,0.50656903036345091
mpi,square,16384,16384,42,16,4,5.559554647654295,0.53815247529541954
mpi,square,16384,16384,42,16,5,5.6306905820965767,0.53299166131634512
mpi,square,16384,16384,42,16,6,5.6735873334109783,0.52879057426226694
mpi,square,16384,16384,42,16,7,5.555539496243,0.53925757803745322
mpi,square,16384,16384,42,16,8,5.5146743804216385,0.54113094910677162
mpi,square,16384,16384,42,16,9,5.6628638319671154,0.53165197831744093
mpi,square,16384,16384,42,16,10,5.6420011483132839,0.5325651924873136
mpi,square,16384,16384,42,16,11,6.3107476942241192,0.5073383311405939
mpi,square,16384,16384,42,16,12,5.4979277811944485,0.54446355088206766
mpi,square,16384,16384,42,16,13,5.8858457840979099,0.51659191871093901
mpi,square,16384,16384,42,16,14,6.1679239869117737,0.51394350306793879
mpi,square,16384,16384,42,16,15,6.2280986234545708,0.49210984197608615
mpi,square,16384,16384,42,16,16,6.0083830691874027,0.50713518015125691
mpi,square,16384,16384,42,16,17,5.7208030484616756,0.52766702459242942
mpi,square,16384,16384,42,16,18,5.6385111473500729,0.53481228145916981
mpi,square,16384,16384,42,16,19,5.5674269571900368,0.5383476275470549
mpi,square,16384,16384,42,16,20,5.5611732453107834,0.53918359482658396
mpi,square,16384,16384,42,32,1,4.9822287708520889,0.32474401663853919
mpi,square,16384,16384,42,32,2,4.9761161841452122,0.32662655829657045
mpi,square,16384,16384,42,32,3,5.0294125340878963,0.32407304576722396
mpi,square,16384,16384,42,32,4,5.0167038552463055,0.3237685550569282
mpi,square,16384,16384,42,32,5,5.3726670295000076,0.32304026925727175
mpi,square,16384,16384,42,32,6,5.0284610539674759,0.32422019621362697
mpi,square,16384,16384,42,32,7,4.9893404245376587,0.33228537904712052
mpi,square,16384,16384,42,32,8,5.0470092184841633,0.32041030202908316
mpi,square,16384,16384,42,32,9,5.0448588989675045,0.32815806188826352
mpi,square,16384,16384,42,32,10,5.0716903731226921,0.32101836685703455
mpi,square,16384,16384,42,32,11,5.0006877593696117,0.32403951762549366
mpi,square,16384,16384,42,32,12,4.990487240254879,0.32295074621220915
mpi,square,16384,16384,42,32,13,4.9707743115723133,0.32471269716046031
mpi,square,16384,16384,42,32,14,5.0178959146142006,0.33028278483302259
mpi,square,16384,16384,42,32,15,5.01864854991436,0.32524554718937687
mpi,square,16384,16384,42,32,16,5.0154903009533882,0.32580258877728274
mpi,square,16384,16384,42,32,17,5.4297022186219692,0.30710357275563593
mpi,square,16384,16384,42,32,18,5.0112485028803349,0.32214713676406032
mpi,square,16384,16384,42,32,19,5.0531960427761078,0.32812796831752133
mpi,square,16384,16384,42,32,20,5.0330935157835484,0.32184351937889849
seq,wide,8192,32768,42,1,1,69.259076204150915,0.68063905711516259
seq,wide,8192,32768,42,1,2,69.286637242883444,0.68095303406797669
seq,wide,8192,32768,42,1,3,69.252191375941038,0.68079484462298079
seq,wide,8192,32768,42,1,4,69.188512835651636,0.68047619552208938
seq,wide,8192,32768,42,1,5,69.825506065040827,0.68290416578565305
seq,wide,8192,32768,42,1,6,69.275545220822096,0.68097539763703352
seq,wide,8192,32768,42,1,7,69.555436387658119,0.68221542702661342
seq,wide,8192,32768,42,1,8,69.427281696349382,0.68227930633549161
seq,wide,8192,32768,42,1,9,69.278694216161966,0.68071470521798727
seq,wide,8192,32768,42,1,10,69.229908723384142,0.68108475180176564
seq,wide,8192,32768,42,1,11,69.220356468111277,0.68029262101258237
seq,wide,8192,32768,42,1,12,69.363751426339149,0.68128155779002231
seq,wide,8192,32768,42,1,13,69.225783325731754,0.68039762717403518
seq,wide,8192,32768,42,1,14,69.263296686112881,0.68107149823366153
seq,wide,8192,32768,42,1,15,69.253466829657555,0.68061113796847306
seq,wide,8192,32768,42,1,16,69.286981370300055,0.68097852044796781
seq,wide,8192,32768,42,1,17,69.252755835652351,0.68000006274591618
seq,wide,8192,32768,42,1,18,69.2882488258183,0.68003579235182976
seq,wide,8192,32768,42,1,19,69.370696198195219,0.67989914829273101
seq,wide,8192,32768,42,1,20,69.292066399008036,0.68120272913815438
mpi,wide,8192,32768,42,1,1,73.992661263793707,0.63635184658649413
mpi,wide,8192,32768,42,1,2,73.784949950873852,0.63778280294914336
mpi,wide,8192,32768,42,1,3,73.655133761465549,0.63795201084826358
mpi,wide,8192,32768,42,1,4,73.707151416689157,0.63782794998202796
mpi,wide,8192,32768,42,1,5,73.609782889485359,0.63789639594664793
mpi,wide,8192,32768,42,1,6,73.652776665985584,0.63817223604801887
mpi,wide,8192,32768,42,1,7,73.706654790788889,0.63799308629431617
mpi,wide,8192,32768,42,1,8,73.718551948666573,0.63761467795933635
mpi,wide,8192,32768,42,1,9,73.737998712807894,0.63780305106826929
mpi,wide,8192,32768,42,1,10,73.74520667642355,0.63823704822252736
mpi,wide,8192,32768,42,1,11,73.694718919694424,0.63719666769469097
mpi,wide,8192,32768,42,1,12,73.652475222945213,0.63789879763107449
mpi,wide,8192,32768,42,1,13,73.757869694381952,0.63774057620885294
mpi,wide,8192,32768,42,1,14,73.694029364734888,0.63803014567533745
mpi,wide,8192,32768,42,1,15,73.77300126105547,0.63734352399046523
mpi,wide,8192,32768,42,1,16,73.962620981037617,0.63969892301659659
mpi,wide,8192,32768,42,1,17,73.730050951242447,0.63814009840445185
mpi,wide,8192,32768,42,1,18,73.662096302956343,0.63806193863714811
mpi,wide,8192,32768,42,1,19,73.754439756274223,0.63782788173548666
mpi,wide,8192,32768,42,1,20,74.110104475170374,0.6396317277020992
mpi,wide,8192,32768,42,2,1,36.917517885565758,0.63636723488342728
mpi,wide,8192,32768,42,2,2,37.183642290532589,0.63163753967379876
mpi,wide,8192,32768,42,2,3,37.19907858595252,0.63183603839972335
mpi,wide,8192,32768,42,2,4,37.046061735600233,0.63427839107535977
mpi,wide,8192,32768,42,2,5,37.177943617105484,0.63324868974251558
mpi,wide,8192,32768,42,2,6,37.07695410400629,0.63470164214186608
mpi,wide,8192,32768,42,2,7,36.991745837032795,0.63542520451596152
mpi,wide,8192,32768,42,2,8,36.937814991921186,0.63572297786413878
mpi,wide,8192,32768,42,2,9,36.956761363893747,0.63591489702479376
mpi,wide,8192,32768,42,2,10,36.90133810043335,0.63610666510619363
mpi,wide,8192,32768,42,2,11,36.884356096386909,0.63673883422039201
mpi,wide,8192,32768,42,2,12,37.131829783320427,0.63385049763506662
mpi,wide,8192,32768,42,2,13,37.029308289289474,0.63441419679836508
mpi,wide,8192,32768,42,2,14,37.332957178354263,0.62947934057132027
mpi,wide,8192,32768,42,2,15,36.880986209958792,0.63681238088267056
mpi,wide,8192,32768,42,2,16,37.740045759826899,0.62379827472678373
mpi,wide,8192,32768,42,2,17,37.870065655559301,0.62461414294326956
mpi,wide,8192,32768,42,2,18,36.956283017992973,0.63661399266214103
mpi,wide,8192,32768,42,2,19,36.953654229640961,0.63699401548643675
mpi,wide,8192,32768,42,2,20,37.015303838998079,0.63530434765434396
mpi,wide,8192,32768,42,4,1,21.190633960068226,0.55560173921347522
mpi,wide,8192,32768,42,4,2,21.614068944007158,0.54598941535932832
mpi,wide,8192,32768,42,4,3,21.502398114651442,0.54724166807822683
mpi,wide,8192,32768,42,4,4,21.645300410687923,0.54471919034770844
mpi,wide,8192,32768,42,4,5,21.63419421762228,0.54398039548723487
mpi,wide,8192,32768,42,4,6,21.57003191113472,0.54371089175000908
mpi,wide,8192,32768,42,4,7,21.819348745048046,0.54031050535545311
mpi,wide,8192,32768,42,4,8,21.683910951018333,0.54151253743778183
mpi,wide,8192,32768,42,4,9,21.77803286164999,0.54104465280297909
mpi,wide,8192,32768,42,4,10,21.765967659652233,0.54022483310042457
mpi,wide,8192,32768,42,4,11,21.574642796069384,0.54300718963241912
mpi,wide,8192,32768,42,4,12,21.73479712754488,0.54106110846891886
mpi,wide,8192,32768,42,4,13,21.575282283127308,0.54405968665976956
mpi,wide,8192,32768,42,4,14,21.548592142760754,0.54530720066297145
mpi,wide,8192,32768,42,4,15,21.559864863753319,0.54435666680490113
mpi,wide,8192,32768,42,4,16,21.749254073947668,0.54130615263617798
mpi,wide,8192,32768,42,4,17,21.594417203217745,0.54348419422907823
mpi,wide,8192,32768,42,4,18,21.676661375910044,0.54247959083768538
mpi,wide,8192,32768,42,4,19,21.599504966288805,0.54316771030530375
mpi,wide,8192,32768,42,4,20,21.717225346714258,0.5422869048132144
mpi,wide,8192,32768,42,8,1,10.929580695927143,0.54710587461949056
mpi,wide,8192,32768,42,8,2,11.477931261062622,0.54163258590987462
mpi,wide,8192,32768,42,8,3,11.031383972615004,0.54170486240147508
mpi,wide,8192,32768,42,8,4,12.038464248180389,0.51810201833149927
mpi,wide,8192,32768,42,8,5,11.361363746225834,0.542070692409928
mpi,wide,8192,32768,42,8,6,10.897783253341913,0.55096957080559361
mpi,wide,8192,32768,42,8,7,10.804980732500553,0.5571492316376
mpi,wide,8192,32768,42,8,8,10.571209494024515,0.56358092931480219
mpi,wide,8192,32768,42,8,9,10.934576246887445,0.54480793344740241
mpi,wide,8192,32768,42,8,10,11.465274233371019,0.5403210030310589
mpi,wide,8192,32768,42,8,11,10.739676117897034,0.5534258357448324
mpi,wide,8192,32768,42,8,12,10.795583598315716,0.55034758553011676
mpi,wide,8192,32768,42,8,13,10.813868477940559,0.55028603410991472
mpi,wide,8192,32768,42,8,14,11.545399464666843,0.5389248266908
mpi,wide,8192,32768,42,8,15,10.860835652798414,0.55214345245752261
mpi,wide,8192,32768,42,8,16,10.740380220115185,0.55388065202539638
mpi,wide,8192,32768,42,8,17,11.501608405262232,0.53992857773282132
mpi,wide,8192,32768,42,8,18,11.398145541548729,0.5426336266227314
mpi,wide,8192,32768,42,8,19,11.950025513768196,0.52353343449516987
mpi,wide,8192,32768,42,8,20,11.013735994696617,0.54313530648357655
mpi,wide,8192,32768,42,16,1,5.6869757510721684,0.52683970465328056
mpi,wide,8192,32768,42,16,2,5.9480013214051723,0.50846683247255886
mpi,wide,8192,32768,42,16,3,5.7090633288025856,0.52633128994896439
mpi,wide,8192,32768,42,16,4,6.2062131278216839,0.49170893827354933
mpi,wide,8192,32768,42,16,5,5.7510031089186668,0.52302443135554921
mpi,wide,8192,32768,42,16,6,5.9643938131630421,0.51708806118732842
mpi,wide,8192,32768,42,16,7,5.7059019692242146,0.52677197620085481
mpi,wide,8192,32768,42,16,8,5.6379370465874672,0.53297552141786231
mpi,wide,8192,32768,42,16,9,5.7412611171603203,0.52367630723275105
mpi,wide,8192,32768,42,16,10,5.6786476597189903,0.53111223420514819
mpi,wide,8192,32768,42,16,11,5.7181890942156315,0.52610522041321262
mpi,wide,8192,32768,42,16,12,6.0209768787026405,0.51169210562710465
mpi,wide,8192,32768,42,16,13,5.9189018979668617,0.51239953627990098
mpi,wide,8192,32768,42,16,14,5.9561870917677879,0.51354338024289814
mpi,wide,8192,32768,42,16,15,5.6897776015102863,0.5293734234144849
mpi,wide,8192,32768,42,16,16,5.6733716614544392,0.52924876912936614
mpi,wide,8192,32768,42,16,17,5.7824208103120327,0.51945124124344033
mpi,wide,8192,32768,42,16,18,5.9609694108366966,0.51163038149030327
mpi,wide,8192,32768,42,16,19,5.824559073895216,0.51664242662231274
mpi,wide,8192,32768,42,16,20,5.9923260696232319,0.51083487294216334
mpi,wide,8192,32768,42,32,1,5.1742179356515408,0.32157660255819076
mpi,wide,8192,32768,42,32,2,5.0048121474683285,0.32439522709983037
mpi,wide,8192,32768,42,32,3,4.984761081635952,0.32277014858425462
mpi,wide,8192,32768,42,32,4,4.9576379880309105,0.32579790189901703
mpi,wide,8192,32768,42,32,5,5.0046420693397522,0.32400824158581226
mpi,wide,8192,32768,42,32,6,5.0811005942523479,0.32154221104926145
mpi,wide,8192,32768,42,32,7,4.9600114487111568,0.3266298670504692
mpi,wide,8192,32768,42,32,8,4.9773104302585125,0.32439261289190213
mpi,wide,8192,32768,42,32,9,5.0100120007991791,0.32325117415422649
mpi,wide,8192,32768,42,32,10,4.9909302927553654,0.32235061169291224
mpi,wide,8192,32768,42,32,11,4.9760935455560684,0.32115778160185293
mpi,wide,8192,32768,42,32,12,4.9751453958451748,0.32307493306262081
mpi,wide,8192,32768,42,32,13,5.0262360721826553,0.31897492101602593
mpi,wide,8192,32768,42,32,14,5.0060812123119831,0.32158143235639874
mpi,wide,8192,32768,42,32,15,4.962563831359148,0.33079110813119711
mpi,wide,8192,32768,42,32,16,5.0777093432843685,0.31972281504532118
mpi,wide,8192,32768,42,32,17,5.0176785476505756,0.323108853068097
mpi,wide,8192,32768,42,32,18,5.0339027531445026,0.32755930312058801
mpi,wide,8192,32768,42,32,19,5.466337151825428,0.31181739872496106
mpi,wide,8192,32768,42,32,20,5.1313870660960674,0.31810105465880789
seq,tall,32768,8192,42,1,1,69.355124697089195,0.67942234624403475
seq,tall,32768,8192,42,1,2,69.620033983141184,0.68080186299872569
seq,tall,32768,8192,42,1,3,69.241978459060192,0.68102649506232138
seq,tall,32768,8192,42,1,4,69.327136695384979,0.6800566966410283
seq,tall,32768,8192,42,1,5,69.301993101835251,0.68074255335939993
seq,tall,32768,8192,42,1,6,69.22862495854497,0.67946581407240125
seq,tall,32768,8192,42,1,7,69.217474512755871,0.68084567766578108
seq,tall,32768,8192,42,1,8,69.3652388677001,0.6807187231458427
seq,tall,32768,8192,42,1,9,69.276678271591663,0.68049830077528406
seq,tall,32768,8192,42,1,10,69.35614138096571,0.68044929377827446
seq,tall,32768,8192,42,1,11,69.303502753376961,0.68047087861443623
seq,tall,32768,8192,42,1,12,69.372944999486208,0.68075347824381127
seq,tall,32768,8192,42,1,13,69.303565695881844,0.68058503411491011
seq,tall,32768,8192,42,1,14,69.293442945927382,0.68036107997924222
seq,tall,32768,8192,42,1,15,69.209791637957096,0.68041378620833759
seq,tall,32768,8192,42,1,16,69.301198501139879,0.68081675285482113
seq,tall,32768,8192,42,1,17,69.34422979131341,0.6799729018261893
seq,tall,32768,8192,42,1,18,69.300514429807663,0.68024044207492484
seq,tall,32768,8192,42,1,19,69.287969399243593,0.68072122172048688
seq,tall,32768,8192,42,1,20,69.348651953041553,0.68068432265805123
mpi,tall,32768,8192,42,1,1,72.710179544985294,0.64803536973309528
mpi,tall,32768,8192,42,1,2,72.622507963329554,0.64981182272322524
mpi,tall,32768,8192,42,1,3,72.503644797950983,0.64839170133749746
mpi,tall,32768,8192,42,1,4,72.541123606264591,0.64723382241912775
mpi,tall,32768,8192,42,1,5,72.465311616659164,0.64960305452375977
mpi,tall,32768,8192,42,1,6,72.474940832704306,0.64951580607630688
mpi,tall,32768,8192,42,1,7,72.6387696005404,0.64860140485863538
mpi,tall,32768,8192,42,1,8,72.615510862320662,0.6492607951437066
mpi,tall,32768,8192,42,1,9,73.004734136164188,0.65121753509956171
mpi,tall,32768,8192,42,1,10,72.675013039261103,0.64743230760002346
mpi,tall,32768,8192,42,1,11,72.852055069059134,0.64810315389641782
mpi,tall,32768,8192,42,1,12,72.745400477200747,0.64714559075360567
mpi,tall,32768,8192,42,1,13,72.641144637018442,0.64757830769711799
mpi,tall,32768,8192,42,1,14,72.558797858655453,0.64718367913176689
mpi,tall,32768,8192,42,1,15,72.570355363190174,0.64801888050052858
mpi,tall,32768,8192,42,1,16,72.605756901204586,0.64791881263893414
mpi,tall,32768,8192,42,1,17,72.654475186020136,0.64761247662979826
mpi,tall,32768,8192,42,1,18,72.654963739216328,0.64713352854382444
mpi,tall,32768,8192,42,1,19,72.726077854633331,0.64795202649907913
mpi,tall,32768,8192,42,1,20,72.61538003012538,0.64782522814447574
mpi,tall,32768,8192,42,2,1,36.60406830906868,0.64400439907308926
mpi,tall,32768,8192,42,2,2,37.199545040726662,0.63581671791581618
mpi,tall,32768,8192,42,2,3,36.38903384655714,0.64683351702256453
mpi,tall,32768,8192,42,2,4,36.299958296120167,0.64807464081478927
mpi,tall,32768,8192,42,2,5,36.60997735708952,0.64423357771454459
mpi,tall,32768,8192,42,2,6,36.341084361076355,0.64788610194148133
mpi,tall,32768,8192,42,2,7,36.338703297078609,0.6478561019519381
mpi,tall,32768,8192,42,2,8,36.286404322832823,0.64826756847533262
mpi,tall,32768,8192,42,2,9,36.253482483327389,0.64936492755799713
mpi,tall,32768,8192,42,2,10,36.44728909432888,0.64556313977296298
mpi,tall,32768,8192,42,2,11,36.362273350358009,0.64703274172464242
mpi,tall,32768,8192,42,2,12,36.4719851128757,0.64789194658424609
mpi,tall,32768,8192,42,2,13,36.727719683200121,0.6403355240842139
mpi,tall,32768,8192,42,2,14,36.733747627586126,0.63972118705411896
mpi,tall,32768,8192,42,2,15,36.240311022847891,0.64897472778825804
mpi,tall,32768,8192,42,2,16,36.55402646958828,0.64403601673328192
mpi,tall,32768,8192,42,2,17,36.31778983771801,0.64671699981664721
mpi,tall,32768,8192,42,2,18,36.423106759786606,0.64794969384997447
mpi,tall,32768,8192,42,2,19,36.580441486090422,0.64293200825145058
mpi,tall,32768,8192,42,2,20,36.595879282802343,0.64274337610718768
mpi,tall,32768,8192,42,4,1,21.710742380470037,0.56589263771073006
mpi,tall,32768,8192,42,4,2,22.236636284738779,0.5552626070679112
mpi,tall,32768,8192,42,4,3,21.985542450100183,0.55734345277120667
mpi,tall,32768,8192,42,4,4,22.168950032442808,0.55617517197026778
mpi,tall,32768,8192,42,4,5,22.106291711330414,0.55355998861139422
mpi,tall,32768,8192,42,4,6,21.706886734813452,0.55972935971325644
mpi,tall,32768,8192,42,4,7,21.973941866308451,0.55260313750111645
mpi,tall,32768,8192,42,4,8,22.107299383729696,0.55574435181895587
mpi,tall,32768,8192,42,4,9,21.797435734421015,0.55533376149662184
mpi,tall,32768,8192,42,4,10,21.914088573306799,0.55372652331212235
mpi,tall,32768,8192,42,4,11,21.63733783364296,0.55692922425309388
mpi,tall,32768,8192,42,4,12,21.82777089253068,0.5540248578229916
mpi,tall,32768,8192,42,4,13,21.550428636372089,0.55827506370439262
mpi,tall,32768,8192,42,4,14,21.543107155710459,0.55673216718152407
mpi,tall,32768,8192,42,4,15,21.464999154210091,0.55511124783377885
mpi,tall,32768,8192,42,4,16,21.884706523269415,0.55382983581198364
mpi,tall,32768,8192,42,4,17,21.753037475049496,0.55462771485692142
mpi,tall,32768,8192,42,4,18,21.710985656827688,0.55423076731054932
mpi,tall,32768,8192,42,4,19,21.92189983278513,0.55405713669015422
mpi,tall,32768,8192,42,4,20,21.903946787118912,0.55099792513050694
mpi,tall,32768,8192,42,8,1,11.411658566445112,0.54063487083375417
mpi,tall,32768,8192,42,8,2,11.459754880517721,0.53946753111417556
mpi,tall,32768,8192,42,8,3,10.939312119036913,0.54859459066535432
mpi,tall,32768,8192,42,8,4,10.916556037962437,0.55322836571924838
mpi,tall,32768,8192,42,8,5,10.702831145375967,0.56160730070509057
mpi,tall,32768,8192,42,8,6,12.04663210362196,0.51445728246489841
mpi,tall,32768,8192,42,8,7,11.010929550975561,0.54727769165137552
mpi,tall,32768,8192,42,8,8,10.951625168323517,0.54890812368552044
mpi,tall,32768,8192,42,8,9,11.258698258548975,0.5356277589056524
mpi,tall,32768,8192,42,8,10,11.4316137842834,0.53810429173227259
mpi,tall,32768,8192,42,8,11,10.801900379359722,0.55519261880316961
mpi,tall,32768,8192,42,8,12,11.904406454414129,0.51999674039583299
mpi,tall,32768,8192,42,8,13,10.964709665626287,0.54664143212998673
mpi,tall,32768,8192,42,8,14,11.108761887997389,0.54790002714563191
mpi,tall,32768,8192,42,8,15,10.861243303865194,0.55611014790296798
mpi,tall,32768,8192,42,8,16,11.000290799885988,0.55095173383517937
mpi,tall,32768,8192,42,8,17,10.985833551734686,0.55226700554395203
mpi,tall,32768,8192,42,8,18,11.030777327716351,0.5437994166437442
mpi,tall,32768,8192,42,8,19,10.837467163801193,0.5579777162727515
mpi,tall,32768,8192,42,8,20,10.974556945264339,0.55391621813909797
mpi,tall,32768,8192,42,16,1,5.6519372090697289,0.53593992148255787
mpi,tall,32768,8192,42,16,2,5.7316466048359871,0.52558730141878574
mpi,tall,32768,8192,42,16,3,5.7529580295085907,0.52373388577671731
mpi,tall,32768,8192,42,16,4,5.9057962261140347,0.51576835566798629
mpi,tall,32768,8192,42,16,5,5.8703735508024693,0.51226919245957192
mpi,tall,32768,8192,42,16,6,5.9435887672007084,0.52492361053832193
mpi,tall,32768,8192,42,16,7,6.1553103774785995,0.49343916534483084
mpi,tall,32768,8192,42,16,8,5.7459025233983994,0.52328843491757859
mpi,tall,32768,8192,42,16,9,5.6277175843715668,0.53560799346262722
mpi,tall,32768,8192,42,16,10,5.7078029960393906,0.52703499708783219
